Rank,player,Hall_Rating,Reg_Season_Rank,Reg_Season_Hall_Rating,Playoff_Rank,Playoff_Hall_Rating,Equiv_BPM,Best_Season,Position,MPG,Minutes,Games,Seasons,Rookie_Yr,Final_Yr,Primary_Team,Teams,player_id
170,Shane Battier,23.52634559,143,19.26362115,283,4.262724437,1.970653508,3.356058228,SF,30.33608815,33036,1089,13,2002,2014,MEM,3,battish01
171,Carmelo Anthony,23.29427231,170,17.35967741,210,5.934594898,1.795244722,4.347399414,SF,36.61868132,33323,910,13,2004,2016,DEN,2,anthoca01
172,Paul Millsap,22.41602746,158,18.25961634,287,4.156411119,2.68291118,3.394142439,PF,28.62871928,22130,773,10,2007,2016,UTA,2,millspa01
173,Kevin Love,22.41470822,128,21.79768492,713,0.617023298,3.485868508,8.914923254,PF,32.93859649,15020,456,8,2009,2016,MIN,2,loveke01
174,Dale Davis,22.22760055,188,14.84117554,166,7.38642501,1.709917355,2.417473836,C,27.02518278,33268,1231,16,1992,2007,IND,4,davisda01
175,Carlos Boozer,22.18718465,163,17.68900267,273,4.498181974,1.523983908,4.136299885,PF,31.61334746,29843,944,13,2003,2015,UTA,4,boozeca01
176,Happy Hairston,22.08591366,192,14.49295951,160,7.592954156,1.784293684,4.752162439,PF,31.18343195,26350,845,11,1965,1975,LAL,3,hairsha01
177,Derek Harper,22.00967506,169,17.36779478,265,4.64188028,1.040861445,4.0558803,PG,31.54320988,40880,1296,16,1984,1999,DAL,4,harpede01
178,Nate Thurmond,21.98153899,211,13.25628407,144,8.725254929,1.316334111,3.941940679,C,37.08708134,38756,1045,14,1964,1977,SFW,4,thurmna01
179,Tayshaun Prince,21.96576992,321,7.884304395,82,14.08146552,0.645109976,4.823300236,SF,32.36870997,35379,1093,14,2003,2016,DET,4,princta01
180,Byron Scott,21.86786645,304,8.466678402,92,13.40118805,0.818317477,4.008565694,SG,28.27786624,35517,1256,14,1984,1997,LAL,3,scottby01
181,Clifford Ray,21.84695597,221,12.8505298,142,8.996426175,1.81409796,3.285425597,C,25.68127962,21675,844,10,1972,1981,GSW,2,raycl01
182,Larry Costello,21.76107005,190,14.72440183,179,7.03666822,1.907687965,3.674230484,PG,29.90633245,22669,758,12,1955,1968,SYR,3,costela01
183,Bernard King,21.61980379,171,17.32959335,281,4.290210436,1.687661815,4.458248306,SF,33.64855876,30351,902,14,1978,1993,NYK,5,kingbe01
184,Dennis Johnson,21.50247688,293,8.930723646,99,12.57175324,0.886604616,4.64019639,PG,33.553125,42948,1280,14,1977,1990,BOS,3,johnsde01
185,Terrell Brandon,21.48676524,136,19.97496765,500,1.51179759,2.166360747,6.289835055,PG,29.51574803,22491,762,11,1992,2002,CLE,3,brandte01
186,Terry Cummings,21.46066573,180,15.89325424,222,5.567411492,1.156139506,3.943573426,PF,28.50502707,36857,1293,18,1983,2000,SAS,7,cummite01
187,Michael Cooper,21.05688422,472,4.22421197,68,16.83267225,0.90136065,3.899898085,SG,27.26128722,28379,1041,12,1979,1990,LAL,1,coopemi01
188,Paul Silas,20.96984236,200,13.67098431,169,7.298858054,0.583682893,4.633352293,PF,27.95201129,39608,1417,16,1965,1980,BOS,6,silaspa01
189,Jack Twyman,20.94711526,157,18.26221272,376,2.684902538,1.893289612,3.779957297,SF,31.78763127,27242,857,11,1956,1966,CIN,2,twymaja01
190,Kenny Sears,20.93346395,134,20.16013128,666,0.77333267,3.215326222,7.841257051,PF,27.90148699,15011,538,8,1956,1964,NYK,2,searske01
191,Earl Monroe,20.8406586,224,12.66446124,152,8.176197369,1.31747863,3.501865933,SG,32.09424603,32351,1008,13,1968,1980,NYK,2,monroea01
192,Al Horford,20.76548054,165,17.61086429,335,3.154616244,2.705979776,5.128434512,C,33.7773913,19422,575,9,2008,2016,ATL,1,horfoal01
193,Rod Strickland,20.74669085,148,18.9100756,450,1.836615253,1.457788989,3.825064625,PG,30.7425829,35231,1146,17,1989,2005,POR,10,stricro02
194,Louie Dampier,20.69687085,255,10.85988312,125,9.836987731,0.967487649,3.171719294,PG,33.90271282,36242,1069,12,1968,1979,KEN,2,dampilo01
195,Freddie Lewis,20.66475561,340,7.112091726,87,13.55266388,0.975145823,4.851404433,PG,33.85797439,29084,859,11,1967,1977,INA,5,lewisfr02
196,Brad Miller,20.6348411,146,19.01078968,480,1.624051418,2.00036135,4.147652909,C,28.17429194,25864,918,14,1999,2012,SAC,6,millebr01
197,Sam Cassell,20.60808281,173,17.0177718,309,3.590311006,1.484819713,4.937865324,PG,29.54030115,33351,1129,15,1994,2008,MIL,8,cassesa01
198,Tiny Archibald,20.52617278,135,20.07355877,794,0.452614012,1.237688952,6.334993305,PG,35.53737811,32801,923,13,1971,1984,BOS,6,architi01
199,Gilbert Arenas,20.35395128,147,18.95325423,518,1.400697053,2.379639038,7.000354836,PG,34.79073756,20283,583,11,2002,2012,WAS,4,arenagi01
200,Arvydas Sabonis,20.34863183,177,16.66965031,307,3.678981524,3.455942005,3.87419378,C,24.6487524,12842,521,7,1996,2003,POR,1,sabonar01
201,Alvin Robertson,20.33374178,152,18.72208869,481,1.611653093,2.245455211,5.040339982,SG,31.76641414,25159,792,10,1985,1996,SAS,4,roberal01
202,Red Robbins,20.25465924,259,10.57825492,128,9.676404312,1.72947525,3.743629877,C,31.88973966,20824,653,8,1968,1975,NOB,5,robbire01
203,Bob Netolicky,20.04261485,338,7.14068599,95,12.90192886,1.318747143,6.131124925,PF,33.19681621,22939,691,9,1968,1976,INA,3,netolbo01
204,Archie Clark,19.81829413,183,15.56399902,285,4.254295105,1.635439341,4.486779099,PG,32.62311558,25968,796,10,1967,1976,PHI,6,clarkar01
205,Michael Finley,19.6369847,208,13.35335957,198,6.283625139,1.098113352,2.391429256,SF,34.01217532,41903,1232,15,1996,2010,DAL,4,finlemi01
206,Mark Jackson,19.57233535,243,11.71730746,155,7.855027888,0.87769285,2.717863332,PG,30.06096706,42897,1427,17,1988,2004,NYK,7,jacksma01
207,Joe Dumars,19.57037113,265,10.19050319,135,9.379867942,0.912666265,3.112482557,SG,34.72212389,39236,1130,14,1986,1999,DET,1,dumarjo01
208,Walter Davis,19.49096791,231,12.23481866,172,7.256149255,0.936544191,3.549950413,SG,27.94149415,31043,1111,15,1978,1992,PHO,3,daviswa03
209,Paul Westphal,19.46634419,189,14.79878243,263,4.667561764,1.637776738,3.533155612,SG,25.15698925,23396,930,12,1973,1984,PHO,4,westppa01
210,Mack Calvin,19.46038623,251,11.07845501,150,8.381931226,1.409670293,3.67941502,PG,28.70808203,23799,829,11,1970,1981,CAR,10,calvima01
211,Steve Francis,19.45126954,150,18.82344473,710,0.627824807,2.488536385,7.227022975,PG,37.61445783,21854,581,9,2000,2008,HOU,3,francst01
212,David Thompson,19.31180098,187,15.20053419,289,4.11126679,2.038560161,4.869661587,SG,33.04588608,20885,632,9,1976,1984,DEN,3,thompda01
213,Danny Ainge,19.2953054,263,10.26057725,141,9.034728145,1.073306481,6.749682906,SG,26.55303644,32793,1235,14,1982,1995,BOS,4,aingeda01
214,Yao Ming,19.25625508,164,17.66335065,485,1.592904432,3.117379549,3.333966345,C,32.69649805,16806,514,8,2003,2011,HOU,1,mingya01
215,Dan Roundfield,19.17426747,179,16.11778531,339,3.056482161,1.859902594,3.619319223,PF,29.94021102,25539,853,12,1976,1987,ATL,5,roundda01
216,Brent Barry,19.13102502,174,16.90354079,404,2.22748423,1.994685781,6.259793615,SG,25.374,25374,1000,14,1996,2009,SAS,6,barrybr01
217,Gerald Wallace,19.06974101,160,18.18375903,633,0.885981979,1.780880277,4.40482586,SF,29.38728324,25420,865,14,2002,2015,CHA,6,wallage01
218,Paul George,18.69830709,239,11.84222968,186,6.856077417,3.293201132,4.705346549,SF,32.62116992,11711,359,6,2011,2016,IND,1,georgpa01
219,Doug Christie,18.6190692,202,13.60040747,249,5.01866173,1.317553286,3.355101187,SG,31.61016949,27975,885,15,1993,2007,SAC,7,chrisdo01
220,Richie Guerin,18.54420994,203,13.5934214,252,4.950788536,1.356948134,5.142685826,SG,32.35280899,28794,890,13,1957,1970,NYK,3,gueriri01
221,Donnie Freeman,18.38006449,206,13.44958105,253,4.93048344,1.578856193,3.561072357,SG,32.47740113,22994,708,9,1968,1976,INA,8,freemdo01
222,Maurice Lucas,18.34893428,363,6.528130935,104,11.82080335,0.588921949,6.275330578,PF,29.60195904,33243,1123,14,1975,1988,POR,8,lucasma01
223,Dick Barnett,18.30141415,287,9.107133626,138,9.194280527,0.945557871,2.415087161,SG,29.79310345,31968,1073,14,1960,1974,NYK,3,barnedi01
224,Jeff Mullins,18.23391407,229,12.31632396,211,5.917590108,1.335417239,3.468289762,SG,30.24689966,26829,887,12,1965,1976,GSW,3,mullije01
225,Nene Hilario,18.20734967,184,15.45154671,370,2.755802964,1.834445886,4.716023502,C,28.88780488,23688,820,14,2003,2016,DEN,2,hilarne01
226,Paul Seymour,18.04850209,297,8.730050964,137,9.31845113,0.835430047,6.024155462,SG,30.50280374,16319,535,9,1952,1960,SYR,1,seymopa01
227,Tom Gola,17.95006703,240,11.83785149,205,6.112215542,1.18249508,3.941003042,SG,32.56309362,23999,737,10,1956,1966,PHW,3,golato01
228,Billy Paultz,17.90282384,258,10.63655295,171,7.266270884,0.771986168,2.991934916,C,27.344,34180,1250,15,1971,1985,NYA,6,paultbi01
229,Bob Boozer,17.72491623,214,13.11772226,266,4.607193972,1.009611128,4.745375892,PF,29.10195228,26832,922,11,1961,1971,CIN,6,boozebo01
230,Metta World Peace,17.7162857,212,13.2428297,274,4.473456,1.212894416,3.201627794,SF,33.16,33989,1025,16,2000,2016,LAL,6,artesro01
231,Mark Aguirre,17.65387688,241,11.82337733,212,5.830499551,1.158973454,2.935901645,SF,29.9395122,30688,1025,13,1982,1994,DAL,3,aguirma01
232,P.J. Brown,17.62571808,191,14.6566069,353,2.969111176,1.389709145,3.419033438,PF,30.71631799,36706,1195,15,1994,2008,MIA,7,brownpj01
233,Slater Martin,17.45200557,354,6.615852764,119,10.83615281,0.54370341,3.884858596,PG,36.25915081,24765,683,9,1952,1960,MNL,3,martisl01
234,Derrick Coleman,17.33817531,218,12.96412799,277,4.37404732,1.470711628,4.223194581,PF,33.36585366,27360,820,15,1991,2005,NJN,4,colemde01
235,Andre Miller,17.19284021,178,16.22940385,613,0.963436361,1.166628047,3.579805024,PG,31.32683658,41790,1334,17,2000,2016,DEN,8,millean02
236,Richard Hamilton,17.00931782,369,6.410415979,121,10.59890184,0.280752061,5.37979378,SG,32.91912464,34598,1051,14,2000,2013,DET,3,hamilri01
237,A.C. Green,16.94788794,257,10.77621857,200,6.171669366,0.881735076,2.120753756,PF,28.42138365,40671,1431,16,1986,2001,LAL,4,greenac01
238,Stephon Marbury,16.81291684,175,16.81291684,2764,0,1.293281401,4.367816383,PG,37.39066059,32829,878,13,1997,2009,NYK,5,marbust01
239,Jim Eakins,16.69565139,272,9.790181887,183,6.905469501,1.71740188,3.047872916,C,24.77869822,20938,845,10,1969,1978,VIR,8,eakinji01
240,John Salley,16.65704005,422,5.179629336,113,11.47741071,1.288647915,3.693854126,PF,21.78911565,19218,882,11,1987,2000,DET,5,sallejo01
241,Rodney McCray,16.56147721,248,11.26438853,233,5.297088673,1.340956527,3.309882776,SF,32.58722359,26526,814,10,1984,1993,HOU,4,mccraro01
242,David West,16.50216269,217,13.06093636,317,3.441226328,1.597344459,2.919918598,PF,31.80133185,28653,901,13,2004,2016,NOH,4,westda01
243,Sam Lacey,16.33405934,201,13.64091747,375,2.693141867,0.733672642,3.292624331,C,31.95635306,32947,1031,13,1971,1983,KCK,5,laceysa01
244,Paul Pressey,16.21583894,213,13.23764323,351,2.978195712,1.598323539,4.523843659,SG,27.44430538,21928,799,11,1983,1993,MIL,3,presspa01
245,Derrick McKey,16.13080829,273,9.783559337,195,6.347248949,1.338311551,2.251628376,SF,28.7442076,31015,1079,15,1988,2002,IND,3,mckeyde01
246,Kyle Lowry,16.02394823,181,15.78596102,952,0.237987203,2.203842619,6.023615418,PG,29.51219512,18150,615,10,2007,2016,TOR,3,lowryky01
247,Derrick Rose,15.93001265,245,11.6117858,279,4.31822685,1.650786492,8.411633379,PG,36.06649616,14102,391,7,2009,2016,CHI,1,rosede01
248,Hot Rod Williams,15.81683754,230,12.2771865,311,3.539651036,1.503654274,3.383602351,C,29.65677966,27996,944,13,1987,1999,CLE,3,williho01
249,Richard Jefferson,15.66962683,237,11.96543885,306,3.70418798,0.885269135,4.064825264,SF,30.89253996,34785,1126,15,2002,2016,NJN,7,jefferi01
250,Derek Fisher,15.63126128,716,1.664140008,83,13.96712127,-0.324559967,6.577444312,PG,25.59831824,39575,1546,18,1997,2014,LAL,5,fishede01
251,Luol Deng,15.62409972,249,11.18073022,276,4.443369493,1.330903551,3.471346784,SF,35.75772559,28928,809,12,2005,2016,CHI,3,denglu01
252,Calvin Murphy,15.61633634,204,13.51964859,418,2.096687746,1.245389253,2.766212493,PG,30.64292498,32267,1053,13,1971,1983,HOU,2,murphca01
253,Billy Knight,15.59533177,252,11.00254866,267,4.592783113,1.178381833,4.18975089,SF,29.11384977,24805,852,11,1975,1985,IND,6,knighbi01
254,Nick Anderson,15.12816675,233,12.16616147,354,2.962005278,1.218166558,2.947364693,SG,31.43462898,26688,849,13,1990,2002,ORL,3,anderni01
255,Ron Boone,15.1152021,325,7.727091722,165,7.388110382,0.114307143,2.896686704,SG,31.20888889,35110,1125,13,1969,1981,UTS,7,boonero01
256,Clifford Robinson,14.99263402,197,14.01257307,611,0.980060952,0.422008466,2.693430795,PF,30.53780408,46448,1521,18,1990,2007,POR,5,robincl02
257,Danny Green,14.87303016,388,5.981697649,143,8.891332514,2.476645554,4.776375447,SG,24.6,9963,405,7,2010,2016,SAS,2,greenda02
258,Glen Rice,14.84678798,205,13.50557731,529,1.341210678,0.990781704,2.8750534,SF,35.09194313,37022,1055,15,1990,2004,MIA,6,ricegl01
259,Rudy Tomjanovich,14.80826327,220,12.86365723,438,1.944606039,1.284572902,5.221988184,PF,33.23602484,26755,805,11,1971,1981,HOU,2,tomjaru01
260,Darrell Armstrong,14.79344018,194,14.24860299,744,0.544837184,1.325956122,4.952189849,PG,23.60830527,21035,891,14,1995,2008,ORL,5,armstda01
261,Bill Bridges,14.72942738,333,7.452636921,170,7.276790459,0.514051547,2.311649192,PF,33.10779596,34399,1039,13,1963,1975,STL,5,bridgbi01
262,Sean Elliott,14.67051587,329,7.629213257,178,7.041302617,0.881571851,3.529190276,SF,33.05683192,27338,827,12,1990,2001,SAS,2,elliose01
263,Mike Conley,14.60888304,261,10.3912837,286,4.217599344,1.440372335,3.770579061,PG,32.94108527,21247,645,9,2008,2016,MEM,1,conlemi01
264,Brandon Roy,14.57350255,195,14.10488895,781,0.468613601,2.940180533,6.813861996,SG,35.24926686,12020,341,6,2007,2013,POR,2,roybr01
265,Kerry Kittles,14.54431266,280,9.292231671,238,5.252080993,1.880861666,2.622262048,SG,33.26737968,18663,561,8,1997,2005,NJN,2,kittlke01
266,Josh Smith,14.50575761,219,12.89907046,483,1.606687146,1.165678904,4.572101563,PF,33.29847495,30568,918,12,2005,2016,ATL,4,smithjo03
267,Jason Richardson,14.34605002,288,9.089570002,237,5.256480019,1.034580498,4.097468909,SG,34.1196868,30503,894,13,2002,2015,GSW,5,richaja01
268,Terry Dischinger,14.33431977,193,14.33431977,2764,0,1.945118504,4.587779785,SF,27.34802432,17995,658,9,1963,1973,DET,4,dischte01
269,DeAndre Jordan,14.31460738,247,11.29530614,346,3.019301243,1.858727266,5.027215348,C,26.57167832,15199,572,8,2009,2016,LAC,1,jordade01
270,Micheal Ray Richardson,14.25506047,222,12.82298955,513,1.432070919,1.95123262,4.282366616,PG,33.62543554,19301,574,8,1979,1986,NJN,3,richami01
271,Jack Marin,14.23275726,302,8.49800068,216,5.734756584,0.723833945,4.962956419,SF,29.18777778,26269,900,11,1967,1977,BAL,4,marinja01
272,Boris Diaw,14.16230496,362,6.54702545,158,7.615279511,0.459858749,3.035958976,PF,28.36124635,29127,1027,13,2004,2016,SAS,4,diawbo01
273,Trevor Ariza,14.12826474,375,6.280307786,156,7.847956954,1.070703011,3.915677344,SF,28.25345044,22518,797,12,2005,2016,HOU,6,arizatr01
274,Tom Owens,14.10192163,284,9.176416955,254,4.925504674,1.224922432,3.823960169,C,23.84581976,21962,921,12,1972,1983,POR,11,owensto01
275,John Starks,14.09706886,355,6.613254813,162,7.483814049,0.689842003,2.147178222,SG,27.5977131,26549,962,13,1989,2002,NYK,4,starkjo01
276,Anthony Davis,14.04293771,207,13.39566752,704,0.64727019,4.756622611,7.658982035,PF,33.6635514,7204,214,4,2013,2016,NOP,2,davisan02
277,Bo Outlaw,13.92465292,198,13.92465292,2764,0,1.783731851,3.599861847,PF,22.6025641,21156,936,15,1994,2008,ORL,4,outlabo01
278,Calvin Natt,13.86037722,253,10.89965144,355,2.960725776,1.615042801,2.980034645,SF,31.55590062,20322,644,11,1980,1990,POR,5,nattca01
279,Tom Sanders,13.70177052,413,5.589437051,153,8.112333467,0.671474163,1.908528546,SF,24.1042065,25213,1046,13,1961,1973,BOS,1,sandeto01
280,Jamaal Wilkes,13.67759008,319,7.96934618,218,5.708243904,0.913460688,2.593472649,SF,33.02231668,31074,941,12,1975,1986,LAL,3,wilkeja01
281,Mike Bibby,13.64215689,310,8.232045618,227,5.410111271,0.671586773,2.882420852,PG,33.85714286,37446,1106,14,1999,2012,SAC,6,bibbymi01
282,Jeff Ruland,13.57409114,234,12.12713627,510,1.446954874,3.018928304,4.117555985,C,33.60458453,11728,349,8,1982,1993,WSB,3,rulanje01
283,Steve Mix,13.53963815,281,9.279969812,284,4.259668342,1.567869452,3.163530119,SF,23.11630559,20273,877,13,1970,1983,PHI,5,mixst01
284,LaMarcus Aldridge,13.415276,209,13.29243905,1110,0.122836955,1.696376111,4.073597781,PF,35.6167147,24718,694,10,2007,2016,POR,2,aldrila01
285,Dick Van Arsdale,13.38603985,215,13.08870308,902,0.297336769,0.872652656,3.515456517,SG,34.28167539,32739,955,12,1966,1977,PHO,2,vanardi01
286,Chuck Share,13.37173972,269,9.999618089,322,3.372121635,1.659137823,3.33256493,C,22.08210181,13448,609,9,1952,1960,STL,4,sharech01
287,Nate McMillan,13.31665213,268,10.05146594,329,3.265186187,1.662960448,2.350946152,PG,25.33333333,22648,894,12,1987,1998,SEA,1,mcmilna01
288,Tree Rollins,13.2508041,236,11.97870737,543,1.272096732,1.178766657,3.763695635,C,20.68214572,25832,1249,18,1978,1995,ATL,5,rollitr01
289,George Hill,13.23036398,271,9.792233148,318,3.438130832,2.036246485,3.039761457,PG,28.85379061,15985,554,8,2009,2016,IND,2,hillge01
290,Dale Ellis,13.16131326,232,12.20012629,616,0.961186964,0.564405302,2.861267346,SF,28.67316693,36759,1282,17,1984,2000,SEA,6,ellisda01
291,Bob Gross,13.10477314,379,6.216975758,185,6.887797384,1.543456015,6.749032576,SF,24.66356877,13269,538,8,1976,1983,POR,2,grossbo01
292,John Drew,13.07803987,216,13.06469496,1442,0.013344909,1.530783203,5.176828273,SF,29.37890625,22563,768,11,1975,1985,ATL,2,drewjo01
293,Warren Jabali,13.03508826,365,6.48033365,192,6.554754608,1.416152465,6.233672578,SG,34.10559006,16473,483,7,1969,1975,DNR,6,jabalwa01
294,Red Kerr,12.9779907,313,8.117380299,256,4.8606104,0.551266201,3.119476606,C,30.64118247,30059,981,12,1955,1966,SYR,3,kerrre01
295,Dick McGuire,12.95711699,403,5.729613771,174,7.22750322,0.816020787,3.150150752,PG,28.69659443,18538,646,9,1952,1960,NYK,2,mcguidi01
296,Rudy LaRusso,12.94579404,279,9.526869705,319,3.418924337,1.27183837,2.274863052,PF,33.38359469,27675,829,10,1960,1969,LAL,3,larusru01
297,Mitch Richmond,12.91208689,227,12.34760365,735,0.564483239,1.063067788,3.815186057,SG,35.18018018,35145,999,14,1989,2002,SAC,4,richmmi01
298,David Lee,12.7802827,223,12.72948507,1282,0.050797625,1.835199704,3.187499247,PF,30.65258856,22499,734,11,2006,2016,GSW,3,leeda02
299,Brian Taylor,12.75172703,308,8.38074085,278,4.370986183,1.282712865,4.370986183,PG,32.10501567,20483,638,10,1973,1982,NYA,4,taylobr01
300,Arnie Risen,12.67784595,424,5.156581943,161,7.521264005,1.009969359,2.229393251,C,27.98571429,13713,490,7,1952,1958,ROC,2,risenar01
301,Serge Ibaka,12.67402923,341,7.111973158,223,5.562056074,1.751071406,3.125299718,PF,28.66666667,15222,531,7,2010,2016,OKC,1,ibakase01
302,Jim Pollard,12.65680588,625,2.349136508,122,10.30766938,0.944450213,4.100780864,SF,36.08766234,11115,308,4,1952,1955,MNL,1,pollaji01
303,Joe Johnson,12.65327059,285,9.159703326,314,3.493567266,0.636650123,1.97381794,SG,36.41788478,42354,1163,15,2002,2016,ATL,4,johnsjo02
304,Andrew Bogut,12.63230878,277,9.617021775,348,3.015287001,1.713314386,2.293890273,C,30.04361874,18597,619,11,2006,2016,MIL,2,bogutan01
305,Danny Manning,12.60064525,260,10.55657078,421,2.044074469,1.07191867,4.810684,PF,27.42224622,25393,926,15,1989,2003,LAC,7,mannida01
306,Goose Ligon,12.52821507,318,7.999474085,272,4.52874099,1.465996065,3.320601202,PF,33.49583333,16078,480,7,1968,1974,KEN,3,ligongo01
307,Kiki Vandeweghe,12.45006618,274,9.673308833,365,2.776757349,1.021873805,2.482817994,SF,30.0808656,26411,878,13,1981,1993,POR,4,vandeki01
308,Kenny Anderson,12.43051515,235,12.01548112,814,0.415034027,0.836656975,5.778651863,PG,30.05816555,26872,894,14,1992,2005,NJN,9,anderke01
309,Jim McMillian,12.34214196,405,5.691543418,188,6.650598538,0.768142463,3.385321259,SF,32.64438122,22949,703,9,1971,1979,BUF,4,mcmilji01
310,Shareef Abdur-Rahim,12.336658,228,12.336658,2764,0,1.171146355,2.164016147,PF,34.70215311,29011,836,12,1997,2008,VAN,4,abdursh01
311,Jo Jo White,12.27525654,415,5.37305077,184,6.902205769,0.317787414,2.30110446,PG,36.38931298,33369,917,12,1970,1981,BOS,3,whitejo01
312,Dave DeBusschere,12.25263132,390,5.954146795,197,6.298484527,0.673362976,2.163984959,PF,35.92584964,34884,971,12,1963,1974,NYK,2,debusda01
313,James Posey,12.23740883,339,7.116984475,242,5.120424356,0.80386257,3.880842538,SF,26.83745963,24932,929,12,2000,2011,DEN,7,poseyja01
314,Draymond Green,12.22800156,427,5.109384828,176,7.118616735,2.277580338,6.352539979,SF,24.02372881,7087,295,4,2013,2016,GSW,1,greendr01
315,John Beasley,12.21422038,346,7.00878131,239,5.205439068,1.631020115,3.1521066,PF,27.32675045,15221,557,7,1968,1974,DLC,3,beasljo01
316,Trooper Washington,12.07871608,414,5.485919111,191,6.592796965,1.236398183,3.357201122,PF,30.99593496,15250,492,6,1968,1973,NYA,5,washitr01
317,Hedo Turkoglu,12.03314873,278,9.579834872,391,2.453313858,0.845348705,2.911147763,SF,26.83544304,29680,1106,15,2001,2015,ORL,6,turkohe01
318,Darel Carrier,11.9855419,386,6.016685617,208,5.968856281,1.71270139,4.196038232,SG,35.52151899,14031,395,6,1968,1973,KEN,2,carrida01
319,Donyell Marshall,11.87873693,250,11.15848779,679,0.720249135,0.75320144,3.806517455,PF,25.80677291,25910,1004,15,1995,2009,GSW,8,marshdo01
320,Jimmy Butler,11.84408031,295,8.788166393,340,3.055913914,3.145475524,5.085291368,SG,30.84333333,9253,300,5,2012,2016,CHI,1,butleji01
321,Charlie Ward,11.83681593,437,4.982689006,187,6.854126926,1.139493135,3.223685983,PG,22.28917379,15647,702,11,1995,2005,NYK,3,wardch01
322,Larry Kenon,11.7890719,289,9.075348555,374,2.713723349,0.840709271,2.970515108,PF,32.74042027,26487,809,10,1974,1983,SAS,6,kenonla01
323,Phil Chenier,11.60103661,359,6.564875941,246,5.036160668,0.561698401,3.594010928,SG,33.23510972,21204,638,10,1972,1981,WSB,5,cheniph01
324,Kyrie Irving,11.57167347,320,7.94928266,308,3.62239081,2.902001601,3.62239081,PG,34.55762082,9296,269,4,2012,2015,CLE,1,irvinky01
325,Andrew Bynum,11.53087229,294,8.801730171,372,2.729142121,1.821608758,2.487207094,C,25.36382114,12479,492,8,2006,2014,LAL,3,bynuman01
326,Jon McGlocklin,11.52873185,389,5.96840127,224,5.560330581,0.210276087,5.051939713,SG,26.51475797,22458,847,11,1966,1976,MIL,3,mcglojo01
