"Rank","player","Hall_Rating","Avg_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Teams","player_id"
2960.5,"Julius Hodge",0,-5.25108665194109,0,"SG",4.26086956521739,98,23,2,2006,2007,2,"hodgeju01"
2960.5,"Julius Nwosu",0,-8.56302266057373,0,"C",3.64,91,25,1,1995,1995,1,"nwosuju01"
2960.5,"Julius Randle",0,-3.31565479085645,0,"PF",27.7857142857143,389,14,2,2015,2016,1,"randlju01"
2960.5,"Jumaine Jones",0,-1.21499507839548,0,"SF",20.526,10263,500,8,2000,2007,6,"jonesju01"
2960.5,"Junior Burrough",0,-7.18365412713545,0,"PF",8.11475409836066,495,61,1,1996,1996,1,"burroju01"
2960.5,"Junior Harrington",0,-4.63991222292839,0,"PG",22.1142857142857,3096,140,3,2003,2007,3,"harriju01"
2960.5,"Justin Anderson",0,-2.7443442477319,0,"SG",7.4,74,10,1,2016,2016,1,"anderju01"
2960.5,"Justin Dentmon",0,-7.63940344156606,0,"PG",11.875,95,8,2,2012,2013,3,"dentmju01"
2960.5,"Justin Harper",0,-10.7694353122192,0,"PF",5.93333333333333,89,15,1,2012,2012,1,"harpeju01"
2960.5,"Justin Holiday",0,-2.91192518749232,0,"SG",11.6117647058824,987,85,3,2013,2016,3,"holidju01"
2960.5,"Justin Reed",0,-5.38816457621586,0,"SF",10.2676056338028,1458,142,3,2005,2007,2,"reedju01"
2960.5,"Justin Williams",0,-3.72830284158528,0,"C",9.30612244897959,456,49,2,2007,2008,2,"williju01"
2960.5,"Justise Winslow",0,-1.35323173950911,0,"SF",28.0833333333333,337,12,1,2016,2016,1,"winslju01"
2960.5,"Justus Thigpen",0,-8.9817740005472,0,"SG",7.22727272727273,159,22,3,1970,1974,3,"thigpju01"
2960.5,"Jusuf Nurkic",0,-1.43001699345711,0,"C",17.7903225806452,1103,62,1,2015,2015,1,"nurkiju01"
2960.5,"K.J. McDaniels",0,-3.1766783598773,0,"SG",20.6268656716418,1382,67,2,2015,2016,2,"mcdankj01"
2960.5,"Kalin Lucas",0,-4.7078388142026,0,"PG",6,6,1,1,2015,2015,1,"lucaska01"
2960.5,"Kaniel Dickens",0,-4.62162722583511,0,"PF",4.47368421052632,85,19,3,2004,2008,3,"dickeka01"
2960.5,"Kannard Johnson",0,-13.6185711800535,0,"SF",3,12,4,1,1988,1988,1,"johnska01"
2960.5,"Kareem Rush",0,-4.03113930257309,0,"SG",16.8037135278515,6335,377,7,2003,2010,5,"rushka01"
2960.5,"Kasib Powell",0,-3.70235728879235,0,"SF",27.6363636363636,304,11,1,2008,2008,1,"powelka01"
2960.5,"Kebu Stewart",0,-3.91029381984069,0,"PF",7.33333333333333,110,15,1,1998,1998,1,"stewake01"
2960.5,"Keith Benson",0,-8.4700625538183,0,"C",3,9,3,1,2012,2012,1,"bensoke02"
2960.5,"Keith Booth",0,-7.3469797875087,0,"SF",9.97777777777778,449,45,2,1998,1999,1,"boothke01"
2960.5,"Keith Closs",0,-3.188196496615,0,"C",12.6692307692308,1647,130,3,1998,2000,1,"closske01"
2960.5,"Keith Herron",0,-2.30414510765022,0,"SG",21.1290322580645,2620,124,3,1979,1982,3,"herroke01"
2960.5,"Keith Langford",0,-15.6111868536657,0,"SG",5,10,2,1,2008,2008,1,"langfke01"
2960.5,"Keith Lee",0,-2.31483377937657,0,"PF",15.9725274725275,2907,182,3,1986,1989,2,"leeke01"
2960.5,"Keith McCord",0,-9.42851465720659,0,"SG",4.5,9,2,1,1981,1981,1,"mccorke01"
2960.5,"Keith McLeod",0,-4.05331261601623,0,"PG",18.615,3723,200,4,2004,2007,4,"mcleoke01"
2960.5,"Keith Owens",0,-5.32015472607853,0,"SF",4,80,20,1,1992,1992,1,"owenske01"
2960.5,"Keith Smart",0,-13.459444041223,0,"PG",6,12,2,1,1989,1989,1,"smartke01"
2960.5,"Keith Smith",0,-5.25716424880663,0,"SG",10.9761904761905,461,42,1,1987,1987,1,"smithke03"
2960.5,"Keith Starr",0,-10.058832183954,0,"SG",3.82352941176471,65,17,1,1977,1977,1,"starrke01"
2960.5,"Keith Swagerty",0,-1.70788591153191,0,"PF",30.9625,2477,80,2,1969,1970,2,"swageke01"
2960.5,"Keith Tower",0,-6.22178654645791,0,"C",7.84905660377358,416,53,4,1994,1997,3,"towerke01"
2960.5,"Kelly McCarty",0,-19.9720340983578,0,"SG",2,4,2,1,1999,1999,1,"mccarke01"
2960.5,"Kelly Oubre",0,-6.08114327365099,0,"SF",10,60,6,1,2016,2016,1,"oubreke01"
2960.5,"Kelvin Ransey",0,-1.90602226021638,0,"PG",24.3688524590164,11892,488,6,1981,1986,3,"ranseke01"
2960.5,"Kelvin Upshaw",0,-3.11867291742038,0,"SG",12.5365853658537,1542,123,3,1989,1991,4,"upshake01"
2960.5,"Ken Austin",0,-7.41419128219061,0,"SF",4,28,7,1,1984,1984,1,"austike01"
2960.5,"Ken Bannister",0,-5.0385650589689,0,"PF",15.2845849802372,3867,253,5,1985,1991,2,"bannike01"
2960.5,"Ken Durrett",0,-5.16942519661969,0,"SF",10.0416666666667,1205,120,4,1972,1975,3,"durreke01"
2960.5,"Ken Johnson",0,-4.33638278066193,0,"PF",12.5151515151515,826,66,1,1986,1986,1,"johnske01"
2960.5,"Ken Johnson",0,-7.85448602745882,0,"C",9.75,156,16,1,2003,2003,1,"johnske03"
2960.5,"Ken Mayfield",0,-11.619427845028,0,"SG",4.92307692307692,64,13,1,1976,1976,1,"mayfike01"
2960.5,"Ken McBride",0,-7.52315443892987,0,"SG",20.75,249,12,1,1955,1955,1,"mcbrike01"
2960.5,"Ken Rohloff",0,-11.0816157250031,0,"G",3.5,7,2,1,1964,1964,1,"rohloke01"
2960.5,"Ken Smith",0,-5.60728477853765,0,"SF",8.63157894736842,164,19,1,1976,1976,1,"smithke02"
2960.5,"Ken Spain",0,-5.58986376415647,0,"C",10.1818181818182,112,11,1,1971,1971,1,"spainke01"
2960.5,"Ken Wilburn",0,-5.03798464717359,0,"SF",9.80327868852459,598,61,2,1968,1969,4,"wilbuke01"
2960.5,"Kendall Marshall",0,-4.19315476637659,0,"PG",20.6384615384615,2683,130,3,2013,2015,3,"marshke01"
2960.5,"Kendall Rhine",0,-2.97018157552285,0,"C",21,2730,130,2,1968,1969,2,"rhineke01"
2960.5,"Kenneth Gardner",0,-3.30169215816334,0,"SF",5.66666666666667,51,9,1,1976,1976,1,"gardnke01"
2960.5,"Kenny Dennard",0,-1.71334173822286,0,"PF",13.0947368421053,1244,95,3,1982,1984,2,"dennake01"
2960.5,"Kenny Fields",0,-2.21469668770691,0,"SF",14.5408163265306,2850,196,4,1985,1988,2,"fieldke01"
2960.5,"Kenny Gattison",0,-1.49945777370691,0,"PF",20.0631163708087,10172,507,9,1987,1996,3,"gattike01"
2960.5,"Kenny Green",0,-7.84123448837155,0,"SF",10.4166666666667,625,60,2,1986,1987,2,"greenke02"
2960.5,"Kenny Higgs",0,-2.72929092388671,0,"PG",20.4977168949772,4489,219,3,1979,1982,2,"higgske01"
2960.5,"Kenny Natt",0,-7.0857151736304,0,"SG",7.91836734693878,388,49,3,1981,1985,3,"nattke01"
2960.5,"Kenny Payne",0,-6.26860909580549,0,"SF",8.00680272108844,1177,147,4,1990,1993,1,"payneke01"
2960.5,"Kenny Satterfield",0,-6.45944868277508,0,"PG",14.16,1062,75,2,2002,2003,2,"satteke01"
2960.5,"Kenton Edelin",0,-2.85893627469216,0,"SF",14.3,143,10,1,1985,1985,1,"edelike01"
2960.5,"Kevin Brooks",0,-6.97708148622418,0,"SF",8.09375,1036,128,3,1992,1994,1,"brookke01"
2960.5,"Kevin Burleson",0,-5.60668077889299,0,"PG",8.71794871794872,340,39,1,2006,2006,1,"burleke01"
2960.5,"Kevin Duckworth",0,-2.5246121394124,0,"C",25.8561917443409,19418,751,11,1987,1997,5,"duckwke01"
2960.5,"Kevin Henderson",0,-6.83886314609177,0,"SG",10.6818181818182,235,22,2,1987,1988,2,"hendeke01"
2960.5,"Kevin Jones",0,-4.79777622266111,0,"PF",10.4375,334,32,1,2013,2013,1,"joneske01"
2960.5,"Kevin Joyce",0,-3.51018606154159,0,"SG",25.7004608294931,5577,217,3,1974,1976,3,"joyceke01"
2960.5,"Kevin Loder",0,-2.8146181350512,0,"SF",14.1486486486486,2094,148,3,1982,1984,2,"loderke01"
2960.5,"Kevin Lynch",0,-4.33407159941483,0,"SG",11.9375,1146,96,2,1992,1993,1,"lynchke01"
2960.5,"Kevin McKenna",0,-2.65194458864055,0,"SG",14.1885245901639,3462,244,6,1982,1988,4,"mckenke01"
2960.5,"Kevin Murphy",0,-16.9353803509697,0,"SG",3.05882352941176,52,17,1,2013,2013,1,"murphke01"
2960.5,"Kevin O'Shea",0,-2.95456349401176,0,"G",21.3333333333333,2368,111,2,1952,1953,2,"osheake01"
2960.5,"Kevin Salvadori",0,-6.74005584372406,0,"C",6.17948717948718,241,39,2,1997,1998,1,"salvake01"
2960.5,"Kevin Seraphin",0,-3.5357358478526,0,"C",15.9335260115607,5513,346,6,2011,2016,2,"serapke01"
2960.5,"Kevin Stacom",0,-4.40985517744152,0,"SG",12.7774798927614,4766,373,6,1975,1982,3,"stacoke01"
2960.5,"Kevin Thompson",0,-6.20953544437681,0,"C",4.14285714285714,58,14,1,1994,1994,1,"thompke01"
2960.5,"Kevinn Pinkney",0,-2.03068726217706,0,"PF",16.6666666666667,100,6,1,2007,2007,1,"pinknke01"
2960.5,"Khalid El-Amin",0,-3.69143748700967,0,"PG",18.72,936,50,1,2001,2001,1,"elamikh01"
2960.5,"Kim Anderson",0,-8.34125799008853,0,"SF",10.6666666666667,224,21,1,1979,1979,1,"anderki01"
2960.5,"Kim English",0,-4.52565153889132,0,"SG",9.92682926829268,407,41,1,2013,2013,1,"engliki01"
2960.5,"Kirk Penney",0,-16.1560127710852,0,"SG",5,30,6,2,2004,2005,2,"penneki01"
2960.5,"Kirk Snyder",0,-2.2964087274473,0,"SF",16.5841121495327,3549,214,4,2005,2008,4,"snydeki01"
2960.5,"Kiwane Garris",0,-8.22339790172661,0,"SG",8,248,31,2,1998,2000,2,"garriki01"
2960.5,"Kleggie Hermsen",0,-21.2770929606305,0,"C-F",6.2,62,10,1,1953,1953,2,"hermskl01"
2960.5,"Kosta Perovic",0,-5.30501776881506,0,"C",5.42857142857143,38,7,1,2008,2008,1,"perovko01"
2960.5,"Kostas Papanikolaou",0,-3.34406247997438,0,"SF",14.5573770491803,888,61,2,2015,2016,2,"papanko01"
2960.5,"Kris Joseph",0,-10.569995866483,0,"SF",5.4,54,10,1,2013,2013,2,"josepkr01"
2960.5,"Kurk Lee",0,-6.63116298807454,0,"SF",5.52083333333333,265,48,1,1991,1991,1,"leeku01"
2960.5,"Kwame Brown",0,-1.78249101633504,0,"C",22.168,13855,625,12,2002,2013,7,"brownkw01"
2960.5,"Kyle Anderson",0,-2.67646768555369,0,"SF",10.6086956521739,488,46,2,2015,2016,1,"anderky01"
2960.5,"Kyle Singler",0,-1.50113295533844,0,"SF",25.4824902723735,6549,257,4,2013,2016,2,"singlky01"
2960.5,"Kyle Weaver",0,-1.99428942486975,0,"SG",18.7972972972973,1391,74,3,2009,2011,2,"weaveky01"
2960.5,"Lamar Green",0,-3.05277900622479,0,"PF",17.6810551558753,7373,417,6,1970,1975,3,"greenla01"
2960.5,"Lamar Patterson",0,-3.43793430941006,0,"SG",15.1111111111111,136,9,1,2016,2016,1,"pattela01"
2960.5,"LaMark Baker",0,-51.1859077729211,0,"PG",2,2,1,1,1999,1999,1,"bakerla01"
2960.5,"Lamont Strothers",0,-9.23690865376326,0,"SG",11.9230769230769,155,13,2,1992,1993,2,"strotla01"
2960.5,"Lanard Copeland",0,-11.0679443226637,0,"SG",4.51351351351351,167,37,2,1990,1992,2,"copella01"
2960.5,"Lancaster Gordon",0,-6.42400366264241,0,"SG",12.8407960199005,2581,201,4,1985,1988,1,"gordola01"
2960.5,"Lance Allred",0,-15.2903146932744,0,"C",3.33333333333333,10,3,1,2008,2008,1,"allrela01"
2960.5,"Lance Thomas",0,-3.94454880479302,0,"SF",16.8681318681319,3070,182,5,2012,2016,4,"thomala01"
2960.5,"Lari Ketner",0,-8.86937676129923,0,"PF",5.56,139,25,2,2000,2001,3,"ketnela01"
2960.5,"Laron Profit",0,-4.00626357537399,0,"SF",11.1739130434783,1542,138,4,2000,2006,2,"profila01"
2960.5,"Larry Bergh",0,-4.47649741499856,0,"PF",12.75,255,20,1,1970,1970,1,"berghla01"
2960.5,"Larry Bunce",0,-1.28892176688478,0,"C",23.7984496124031,3070,129,2,1968,1969,4,"buncela01"
2960.5,"Larry Comley",0,-11.9756667322874,0,"G",7.41666666666667,89,12,1,1964,1964,1,"comlela01"
2960.5,"Larry Conley",0,-8.80183339010427,0,"SG",18,18,1,1,1968,1968,1,"conlela01"
2960.5,"Larry Drew",0,-9.64993634303123,0,"PG",18.25,219,12,1,2015,2015,1,"drewla02"
2960.5,"Larry Finch",0,-3.57148855409897,0,"SG",23.765625,3042,128,2,1974,1975,2,"finchla01"
2960.5,"Larry Fogle",0,-13.3871738116963,0,"SG",7,14,2,1,1976,1976,1,"foglela01"
2960.5,"Larry Friend",0,-6.49925792520622,0,"SG",12.9318181818182,569,44,1,1958,1958,1,"frienla01"
2960.5,"Larry Hennessy",0,-7.63025962091667,0,"SG",10.7532467532468,828,77,2,1956,1957,2,"hennela01"
2960.5,"Larry Johnson",0,-6.08654418941608,0,"SG",9.5,38,4,1,1978,1978,1,"johnsla01"
2960.5,"Larry Mikan",0,-8.25935563353922,0,"SF",10.1132075471698,536,53,1,1971,1971,1,"mikanla01"
2960.5,"Larry Moffett",0,-6.16106113432672,0,"SF",5.5,110,20,1,1978,1978,1,"moffela01"
2960.5,"Larry Moore",0,-10.2138199371213,0,"F",6.5,78,12,1,1968,1968,1,"moorela01"
2960.5,"Larry Nance Jr.",0,-4.12250816955997,0,"PF",17.875,143,8,1,2016,2016,1,"nancela02"
2960.5,"Larry Owens",0,-2.24457139743841,0,"SF",11.4736842105263,218,19,2,2011,2012,3,"owensla01"
2960.5,"Larry Robinson",0,-2.99619324372879,0,"SG",13.5056179775281,1202,89,7,1991,2002,8,"robinla01"
2960.5,"Larry Sykes",0,-24.6212309720548,0,"PF",2,2,1,1,1996,1996,1,"sykesla01"
2960.5,"Lars Hansen",0,-0.44176426455166,0,"C",13.6666666666667,205,15,1,1979,1979,1,"hansela01"
2960.5,"LaRue Martin",0,-4.63417274075455,0,"C",14.0036900369004,3795,271,4,1973,1976,1,"martila01"
2960.5,"Lavor Postell",0,-7.72493428038551,0,"SG",7.31147540983607,446,61,3,2001,2003,1,"postela01"
2960.5,"Lawrence Boston",0,-3.80766937842517,0,"PF",9.61538461538461,125,13,1,1980,1980,1,"bostola01"
2960.5,"Lawrence Moten",0,-4.32629342790453,0,"SG",15.2436974789916,1814,119,3,1996,1998,2,"motenla01"
2960.5,"Lawrence Roberts",0,-1.25045752716115,0,"C",13.2183908045977,1150,87,2,2006,2007,1,"roberla01"
2960.5,"Lazar Hayward",0,-4.89965043016903,0,"SF",7.90909090909091,609,77,3,2011,2013,2,"haywala01"
2960.5,"Lazaro Borrell",0,-2.75630848796558,0,"SF",10.1578947368421,193,19,1,2000,2000,1,"borrela01"
2960.5,"Leary Lentz",0,-2.12935095241477,0,"SF",24.5430463576159,3706,151,2,1968,1969,2,"lentzle01"
2960.5,"Ledell Eackles",0,-2.89078929827892,0,"SG",20.2199546485261,8917,441,7,1989,1998,3,"eacklle01"
2960.5,"Lee Johnson",0,-10.3717537373453,0,"PF",7.5,90,12,1,1981,1981,2,"johnsle01"
2960.5,"Lee Mayberry",0,-3.79382907080253,0,"PG",20.8407258064516,10337,496,7,1993,1999,2,"maybele01"
2960.5,"Lee Nailon",0,-2.45367583779109,0,"SF",18.984126984127,5980,315,6,2001,2006,7,"nailole01"
2960.5,"Lee Winfield",0,-1.72669562859656,0,"PG",18.1951219512195,7460,410,7,1970,1976,3,"winfile01"
2960.5,"Leland Mitchell",0,-4.42911241717233,0,"SG",13.5058823529412,1148,85,1,1968,1968,1,"mitchle01"
2960.5,"Lennie Rosenbluth",0,-7.94966642362241,0,"SF",6.84883720930233,589,86,2,1958,1959,1,"rosenle01"
2960.5,"Leon Douglas",0,-1.66092606615089,0,"C",22.1223628691983,10486,474,7,1977,1983,2,"douglle01"
2960.5,"Leon Smith",0,-3.08107707943428,0,"C",6.93333333333333,104,15,2,2002,2004,2,"smithle01"
2960.5,"Leonard Taylor",0,-11.3101612303772,0,"PF",3.7,37,10,1,1990,1990,1,"taylole01"
2960.5,"LeRon Ellis",0,-3.06730398756803,0,"C",9.33695652173913,859,92,3,1992,1996,3,"ellisle02"
2960.5,"Leroy Combs",0,-3.74493033313462,0,"SF",9.29166666666667,446,48,1,1984,1984,1,"combsle01"
2960.5,"Leroy Wright",0,-4.10748334814093,0,"PF",15.1463414634146,621,41,2,1968,1969,2,"wrighle01"
2960.5,"Les Jepsen",0,-7.14194113571161,0,"C",3.69230769230769,192,52,2,1991,1992,2,"jepsele01"
2960.5,"Lester Selvage",0,-1.74092774028085,0,"PG",29.5180722891566,2450,83,2,1968,1970,2,"selvale01"
2960.5,"Lewis Brown",0,-34.567664015407,0,"C",2.5,5,2,1,1981,1981,1,"brownle02"
2960.5,"Lindsay Hairston",0,-2.58121760662244,0,"SF",13.8510638297872,651,47,1,1976,1976,1,"hairsli01"
2960.5,"Lionel Billingy",0,-4.27968598631689,0,"PF",22.2173913043478,1022,46,1,1975,1975,1,"billili01"
2960.5,"Lionel Chalmers",0,-6.30209006005315,0,"PG",12.0277777777778,433,36,1,2005,2005,1,"chalmli01"
2960.5,"Litterial Green",0,-4.04017147834157,0,"PG",8.03378378378378,1189,148,5,1993,1999,4,"greenli01"
2960.5,"Lloyd Batts",0,-3.83528166466503,0,"SG",22.7068965517241,1317,58,1,1975,1975,1,"battsll01"
2960.5,"Lloyd Daniels",0,-2.5238833958303,0,"SG",17.4009433962264,3689,212,5,1993,1998,6,"daniell01"
2960.5,"Lloyd Walton",0,-3.88243084082368,0,"PG",15.5654596100279,5588,359,5,1977,1981,2,"waltoll01"
2960.5,"Logan Vander Velden",0,-12.8398004471912,0,"SF",2.06666666666667,31,15,1,1996,1996,1,"vandelo01"
2960.5,"Lonnie Kluttz",0,-25.0285169662632,0,"F",2.66666666666667,8,3,1,1971,1971,1,"kluttlo01"
2960.5,"Lonnie Lynn",0,-4.80467981670674,0,"SF",14.9807692307692,779,52,1,1970,1970,2,"lynnlo01"
2960.5,"Lonnie Wright",0,-2.71851411013732,0,"SG",26.1195652173913,9612,368,5,1968,1972,2,"wrighlo01"
2960.5,"Lonny Baxter",0,-3.88932590540197,0,"PF",11.6296296296296,1884,162,4,2003,2006,6,"baxtelo01"
2960.5,"Loren Meyer",0,-5.48539002474424,0,"PF",14.3916083916084,2058,143,3,1996,1999,3,"meyerlo01"
2960.5,"Lorenzo Brown",0,-4.4310744289768,0,"PG",14.0545454545455,773,55,2,2014,2015,2,"brownlo01"
2960.5,"Lorenzo Romar",0,-2.38506539746366,0,"PG",17.2861842105263,5255,304,5,1981,1985,3,"romarlo01"
2960.5,"Lou Roe",0,-5.79111103004232,0,"SF",7.14705882352941,486,68,2,1996,1997,2,"roelo01"
2960.5,"Lou Tsioropoulos",0,-3.10603525740204,0,"SF",19.1428571428571,3216,168,3,1957,1959,1,"tsiorlo01"
2960.5,"Louie Nelson",0,-1.95714055120149,0,"SG",22.0848214285714,4947,224,5,1974,1978,5,"nelsolo01"
2960.5,"Loy Petersen",0,-5.08979271738173,0,"SG",7.68115942028986,530,69,2,1969,1970,1,"peterlo01"
2960.5,"Loyd King",0,-4.92840010540426,0,"SG",14.9404761904762,1255,84,2,1972,1973,2,"kinglo01"
2960.5,"Luigi Datome",0,-4.79100462772024,0,"SF",7.94827586206897,461,58,2,2014,2015,2,"datomlu01"
2960.5,"Luis Montero",0,-9.94942025789302,0,"SG",3,6,2,1,2016,2016,1,"montelu01"
2960.5,"Luke Babbitt",0,-3.00747849241448,0,"SF",13.0044052863436,2952,227,6,2011,2016,2,"babbilu01"
2960.5,"Luke Harangody",0,-3.36598159353431,0,"PF",12.4428571428571,871,70,2,2011,2012,2,"haranlu01"
2960.5,"Luke Zeller",0,-9.20247381915658,0,"C",3.625,58,16,1,2013,2013,1,"zellelu01"
2960.5,"Luther Green",0,-6.18959507127098,0,"PF",10.4845360824742,1017,97,3,1970,1973,2,"greenlu01"
2960.5,"Luther Rackley",0,-2.612593305297,0,"C",15.1038062283737,4365,289,5,1970,1974,5,"rackllu01"
2960.5,"Luther Wright",0,-9.22834802330844,0,"C",6.13333333333333,92,15,1,1994,1994,1,"wrighlu01"
2960.5,"Lynn Greer",0,-3.16254775714606,0,"SG",10.5365853658537,432,41,1,2007,2007,1,"greerly01"
2960.5,"Lynn Shackelford",0,-8.19601506491899,0,"SF",8.31818181818182,183,22,1,1970,1970,1,"shackly01"
2960.5,"Maciej Lampe",0,-7.37181245811485,0,"C",9.875,632,64,3,2004,2006,4,"lampema01"
2960.5,"Mack Daughtry",0,-3.04929425404756,0,"G",10.75,43,4,1,1971,1971,1,"daughma01"
2960.5,"Makhtar N'Diaye",0,-5.20432438951935,0,"PF",6.75,27,4,1,1999,1999,1,"ndiayma01"
2960.5,"Mal Graham",0,-3.6108463857701,0,"PG",11.8701298701299,914,77,2,1968,1969,1,"grahama01"
2960.5,"Malcolm Lee",0,-2.73923165511056,0,"SG",14.8333333333333,534,36,3,2012,2015,2,"leema01"
2960.5,"Malcolm Mackey",0,-7.86518050919113,0,"C",3.13636363636364,69,22,1,1994,1994,1,"mackema01"
2960.5,"Malik Hairston",0,-2.27022279323721,0,"SG",7.61290322580645,472,62,2,2009,2010,1,"hairsma01"
2960.5,"Mamadou N'Diaye",0,-3.37845834700543,0,"C",12.4347826086957,858,69,5,2001,2005,4,"ndiayma02"
2960.5,"Manny Harris",0,-4.18625514838169,0,"SG",17.6292134831461,1569,89,3,2011,2014,2,"harrima01"
2960.5,"Marcelo Huertas",0,-4.12369025069031,0,"PG",12.8571428571429,90,7,1,2016,2016,1,"huertma01"
2960.5,"Marcus Banks",0,-2.51932523952709,0,"PG",15.9113573407202,5744,361,8,2004,2011,5,"banksma01"
2960.5,"Marcus Brown",0,-3.29445273505671,0,"PG",8.48148148148148,229,27,2,1997,2000,2,"brownma01"
2960.5,"Marcus Cousin",0,-7.9028269225376,0,"C",4.5,18,4,1,2011,2011,1,"cousima01"
2960.5,"Marcus Fizer",0,-4.12835859838238,0,"PF",20.8719723183391,6032,289,6,2001,2006,3,"fizerma01"
2960.5,"Marcus Landry",0,-9.53564121697399,0,"SF",6.16666666666667,111,18,1,2010,2010,2,"landrma01"
2960.5,"Marcus Vinicius",0,-3.73655884915416,0,"SF",6.61538461538461,172,26,2,2007,2008,2,"vincima01"
2960.5,"Marcus Webb",0,-2.31591252042138,0,"PF",5.66666666666667,51,9,1,1993,1993,1,"webbma01"
2960.5,"Marcus Williams",0,-4.94401973581548,0,"PG",14.7581395348837,3173,215,4,2007,2010,3,"willima03"
2960.5,"Mardy Collins",0,-5.42474544741411,0,"SG",14.6613756613757,2771,189,4,2007,2010,2,"collima01"
2960.5,"Mario Hezonja",0,-6.25903129227717,0,"SF",14.5384615384615,189,13,1,2016,2016,1,"hezonma01"
2960.5,"Mario Kasun",0,-4.58289986134803,0,"C",7.79452054794521,569,73,2,2005,2006,1,"kasunma01"
2960.5,"Mark Acres",0,-2.0918105737221,0,"C",15.5888324873096,6142,394,6,1988,1993,4,"acresma01"
2960.5,"Mark Bradtke",0,-5.21423277417366,0,"C",6.97222222222222,251,36,1,1997,1997,1,"bradtma01"
2960.5,"Mark Bryant",0,-1.86665348424826,0,"PF",16.4908675799087,14446,876,15,1989,2003,10,"bryanma01"
2960.5,"Mark Crow",0,-4.06046456176927,0,"SF",10.2666666666667,154,15,1,1978,1978,1,"crowma01"
2960.5,"Mark Davis",0,-0.943674933268828,0,"SF",7.81818181818182,258,33,1,1989,1989,2,"davisma01"
2960.5,"Mark Davis",0,-2.69341258468226,0,"SF",16.004347826087,3681,230,5,1996,2000,4,"davisma02"
2960.5,"Mark Hendrickson",0,-3.34552627551795,0,"PF",13.2280701754386,1508,114,4,1997,2000,4,"hendrma01"
2960.5,"Mark Jones",0,-3.17033783144629,0,"PG",2.66666666666667,16,6,1,1984,1984,1,"jonesma02"
2960.5,"Mark Jones",0,-6.02083184925381,0,"SF",11.6,116,10,1,2005,2005,1,"jonesma03"
2960.5,"Mark Landsberger",0,-2.85318382065048,0,"PF",16.1903765690377,7739,478,7,1978,1984,3,"landsma01"
2960.5,"Mark Macon",0,-3.66386998142693,0,"SG",19.99203187251,5018,251,6,1992,1999,2,"maconma01"
2960.5,"Mark Minor",0,-3.19003530689819,0,"SF",5,20,4,1,1973,1973,1,"minorma01"
2960.5,"Mark Radford",0,-4.14885512196412,0,"SG",8.3298969072165,808,97,2,1982,1983,1,"radfoma01"
2960.5,"Mark Randall",0,-3.85464786540631,0,"PF",6.89147286821705,889,129,4,1992,1995,4,"randama01"
2960.5,"Mark Sibley",0,-8.03772351235284,0,"SG",4.42857142857143,124,28,1,1974,1974,1,"siblema01"
2960.5,"Mark Wade",0,-9.31660616478878,0,"PG",10.5,126,12,2,1988,1990,2,"wadema01"
2960.5,"Mark Workman",0,-6.78303225373773,0,"F-C",14.9493670886076,1181,79,2,1953,1954,3,"workmma01"
2960.5,"Markel Brown",0,-3.73637847411842,0,"SG",15.6785714285714,878,56,2,2015,2016,1,"brownma02"
2960.5,"Marlon Garnett",0,-5.99615128333568,0,"PG",8.54166666666667,205,24,1,1999,1999,1,"garnema01"
2960.5,"Marlon Maxey",0,-2.62369917295612,0,"PF",11.6938775510204,1146,98,2,1993,1994,1,"maxeyma01"
2960.5,"Marlon Redmond",0,-4.07128679434994,0,"SG",13.5769230769231,1059,78,2,1979,1980,2,"redmoma01"
2960.5,"Marques Bragg",0,-5.69825132498469,0,"PF",6.9622641509434,369,53,1,1996,1996,1,"braggma01"
2960.5,"Marquis Teague",0,-7.63995206997862,0,"PG",9.44791666666667,907,96,2,2013,2014,2,"teaguma01"
2960.5,"Marshall Rogers",0,-8.80993166893329,0,"PG",6.62962962962963,179,27,1,1977,1977,1,"rogerma01"
2960.5,"MarShon Brooks",0,-2.74147041586333,0,"SG",17.0526315789474,2916,171,3,2012,2014,5,"brookma01"
2960.5,"Martin Lewis",0,-5.2274504303506,0,"SF",9.56,239,25,2,1996,1997,1,"lewisma01"
2960.5,"Martin Muursepp",0,-1.44636814707061,0,"PF",11.4578313253012,951,83,2,1997,1998,2,"muursma01"
2960.5,"Martin Nessley",0,-6.26872917926166,0,"C",7.63636363636364,336,44,1,1988,1988,2,"nesslma01"
2960.5,"Marty Byrnes",0,-3.06920615320833,0,"SF",15.9625468164794,4262,267,4,1979,1983,5,"byrnema01"
2960.5,"Martynas Andriuskevicius",0,-0.382826114975834,0,"C",1.5,9,6,1,2006,2006,1,"andrima01"
2960.5,"Marv Winkler",0,-10.7632787834093,0,"G",6.32142857142857,177,28,2,1971,1972,2,"winklma01"
2960.5,"Mateen Cleaves",0,-6.13509088583783,0,"PG",11.1556886227545,1863,167,6,2001,2006,4,"cleavma01"
2960.5,"Matt Freije",0,-6.48316531999622,0,"PF",14,588,42,2,2005,2007,2,"freijma01"
2960.5,"Matt Othick",0,-5.17157323281959,0,"PG",9.75,39,4,1,1993,1993,1,"othicma01"
2960.5,"Matt Steigenga",0,-7.31598085373149,0,"SF",6,12,2,1,1997,1997,1,"steigma01"
